PolygonID,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,SubPolygonID,PointID,Longitude,Latitude
480,6,Airport,major,Kansas City Int'l,MCI,terminal,KMCI,MCI,http://en.wikipedia.org/wiki/Kansas_City_International_Airport,20,1,1,-94.71591486,39.29789583
481,6,Airport,major,Seeb Int'l,MCT,terminal,OOMS,MCT,http://en.wikipedia.org/wiki/Seeb_International_Airport,20,1,1,58.29048048,23.58857042
482,6,Airport,mid,Habib Bourguiba Int'l,MIR,terminal,DTMB,MIR,http://en.wikipedia.org/wiki/Habib_Bourguiba_International_Airport,20,1,1,10.75336819,35.76071044
483,6,Airport,major,Marseille Provence Airport,MRS,terminal,LFML,MRS,http://en.wikipedia.org/wiki/Marseille_Provence_Airport,20,1,1,5.221379177,43.44106
484,6,Airport,mid,Quetzalcoatl Int'l,NLD,terminal,MMNL,NLD,http://en.wikipedia.org/wiki/Quetzalc%C3%B3atl_International_Airport,20,1,1,-99.56800819,27.44968965
485,6,Airport,major,Nanning Wuwu Int'l,NNG,terminal,ZGNN,NNG,http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,20,1,1,108.1680123,22.61203705
486,6,Airport,mid,Xoxocotlan Int'l,OAX,terminal,MMOX,OAX,http://en.wikipedia.org/wiki/Xoxocotl%C3%A1n_International_Airport,20,1,1,-96.72179594,17.00055926
487,6,Airport,mid,Kahului,OGG,terminal,PHOG,OGG,http://en.wikipedia.org/wiki/Kahului_Airport,20,1,1,-156.4374296,20.89328852
488,6,Airport,major,Will Rogers,OKC,terminal,KOKC,OKC,http://en.wikipedia.org/wiki/Will_Rogers_World_Airport,20,1,1,-97.59611775,35.39527749
489,6,Airport,major,Norfolk Int'l,ORF,terminal,KORF,ORF,http://en.wikipedia.org/wiki/Norfolk_International_Airport,20,1,1,-76.20442317,36.89823947
490,6,Airport,major,Palm Beach Int'l,PBI,terminal,KPBI,PBI,http://en.wikipedia.org/wiki/Palm_Beach_International_Airport,20,1,1,-80.09018934,26.68844167
491,6,Airport,mid,Pengel Int'l,PBM,terminal,SMJP,PBM,http://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport,20,1,1,-55.19991139,5.455999678
492,6,Airport,mid,Bolshesavino,PEE,terminal,USPP,PEE,http://en.wikipedia.org/wiki/Bolshoye_Savino_Airport,20,1,1,56.01956028,57.91977112
493,6,Airport,mid,Penang Int'l,PEN,terminal,WMKP,PEN,http://en.wikipedia.org/wiki/Penang_International_Airport,20,1,1,100.2657864,5.292656278
494,6,Airport,mid,Port Harcourt Int'l,PHC,terminal,DNPO,PHC,http://en.wikipedia.org/wiki/Port_Harcourt_International_Airport,20,1,1,6.949897427,5.007003477
495,6,Airport,mid,Port Hedland Int'l,PHE,terminal,YPPD,PHE,http://en.wikipedia.org/wiki/Port_Hedland_International_Airport,20,1,1,118.6317978,-20.3781273
496,6,Airport,mid,Pierre Regional,PIR,terminal,KPIR,PIR,http://en.wikipedia.org/wiki/Pierre_Regional_Airport,20,1,1,-100.292642,44.38015347
497,6,Airport,major,Greater Pittsburgh Int'l,PIT,terminal,KPIT,PIT,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,20,1,1,-80.25612906,40.49605189
498,6,Airport,mid,Pago Pago Int'l,PPG,terminal,NSTU,PPG,http://en.wikipedia.org/wiki/Pago_Pago_International_Airport,20,1,1,-170.7133071,-14.32906419
499,6,Airport,major,Birmingham Int'l,BHX,terminal,EGBB,BHX,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),20,1,1,-1.733731704,52.45290855
500,6,Airport,mid,Roberts Int'l,ROB,terminal,GLRB,ROB,http://en.wikipedia.org/wiki/Roberts_International_Airport,20,1,1,-10.35308519,6.241834566
501,6,Airport,mid,Raipur,RPR,terminal,VARP,RPR,http://en.wikipedia.org/wiki/Raipur_Airport,20,1,1,81.74037759,21.18598686
502,6,Airport,mid,El Salvador Int'l,SAL,terminal,MSLP,SAL,http://en.wikipedia.org/wiki/Cuscatlan_International_Airport,20,1,1,-89.05720357,13.44474812
503,6,Airport,major,San Diego Int'l,SAN,terminal,KSAN,SAN,http://en.wikipedia.org/wiki/San_Diego_International_Airport,20,1,1,-117.197511,32.73226456
504,6,Airport,major,San Antonio Int'l,SAT,terminal,KSAT,SAT,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,20,1,1,-98.47197,29.52662034
505,6,Airport,major,Savannah Int'l,SAV,terminal,KSAV,SAV,http://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,20,1,1,-81.20996478,32.13564155
506,6,Airport,mid,Antonio Maceo,SCU,terminal,MUCU,SCU,http://en.wikipedia.org/wiki/Antonio_Maceo_Airport,20,1,1,-75.83988776,19.97242887
507,6,Airport,mid,Ponciano Arriaga Int'l,SLP,terminal,MMSP,SLP,http://en.wikipedia.org/wiki/Ponciano_Arriaga_International_Airport,20,1,1,-100.9364778,22.25571305
508,6,Airport,major,Sacramento Int'l,SMF,terminal,KSMF,SMF,http://en.wikipedia.org/wiki/Sacramento_International_Airport,20,1,1,-121.5878949,38.69272389
509,6,Airport,mid,Cibao Int'l,STI,terminal,MDST,STI,http://en.wikipedia.org/wiki/Cibao_International_Airport,20,1,1,-70.69417832,19.46592192
510,6,Airport,major,Koltsovo,SVX,terminal,USSS,SVX,http://en.wikipedia.org/wiki/Koltsovo_Airport,20,1,1,60.80580334,56.73224561
511,6,Airport,major,Syracuse Hancock Int'l,SYR,terminal,KSYR,SYR,http://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,20,1,1,-76.113079,43.13178449
512,6,Airport,mid,Tabriz,TBZ,terminal,OITT,TBZ,http://en.wikipedia.org/wiki/Tabriz_International_Airport,20,1,1,46.24471337,38.13111077
513,6,Airport,mid,Torreon Int'l,TRC,terminal,MMTC,TRC,http://en.wikipedia.org/wiki/Francisco_Sarabia_International_Airport,20,1,1,-103.3987878,25.56321644
514,6,Airport,major,Tulsa Int'l,TUL,terminal,KTUL,TUL,http://en.wikipedia.org/wiki/Tulsa_International_Airport,20,1,1,-95.88988227,36.19012757
515,6,Airport,major,Mcghee Tyson,TYS,terminal,KTYS,TYS,http://en.wikipedia.org/wiki/McGhee_Tyson_Airport,20,1,1,-83.98993783,35.8057448
516,6,Airport,major,Ufa Int'l,UFA,terminal,UWUU,UFA,http://en.wikipedia.org/wiki/Ufa_International_Airport,20,1,1,55.88407734,54.56513236
517,6,Airport,mid,Hewanorra Int'l,UVF,terminal,TLPL,UVF,http://en.wikipedia.org/wiki/Hewanorra_International_Airport,20,1,1,-60.94997377,13.73652381
518,6,Airport,mid,Windhoek Hosea Kutako Int'l,WDH,terminal,FYWH,WDH,http://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport,20,1,1,17.4632259,-22.48695312
519,6,Airport,mid,Sault Ste Marie,YAM,terminal,CYAM,YAM,http://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,20,1,1,-84.500609,46.48541751
520,6,Airport,mid,Dawson Cr.,YDQ,terminal,CYDQ,YDQ,http://en.wikipedia.org/wiki/Dawson_Creek_Airport,20,1,1,-120.1855956,55.73941171
521,6,Airport,major,Edmonton Int'l,YEG,terminal,CYEG,YEG,http://en.wikipedia.org/wiki/Edmonton_International_Airport,20,1,1,-113.5844926,53.30720016
522,6,Airport,major,Halifax Int'l,YHZ,terminal,CYHZ,YHZ,http://en.wikipedia.org/wiki/Halifax_International_Airport,20,1,1,-63.51496525,44.88654545
523,6,Airport,mid,Kamloops,YKA,terminal,CYKA,YKA,http://en.wikipedia.org/wiki/Kamloops_Airport,20,1,1,-120.4417348,50.70519552
524,6,Airport,mid,Sudbury,YSB,terminal,CYSB,YSB,http://en.wikipedia.org/wiki/Sudbury_Airport,20,1,1,-80.79577478,46.62275082
525,6,Airport,mid,Saint John,YSJ,terminal,CYSJ,YSJ,http://en.wikipedia.org/wiki/Saint_John_Airport,20,1,1,-65.89055737,45.3292306
526,6,Airport,mid,Prince George,YXS,terminal,CYXS,YXS,http://en.wikipedia.org/wiki/Prince_George_Airport,20,1,1,-122.6740147,53.88424858
527,6,Airport,major,Victoria Int'l,YYJ,terminal,CYYJ,YYJ,http://en.wikipedia.org/wiki/Victoria_International_Airport,20,1,1,-123.4306245,48.64052948
528,6,Airport,mid,Zamboanga Int'l,ZAM,terminal,RPMZ,ZAM,http://en.wikipedia.org/wiki/Zamboanga_International_Airport,20,1,1,122.0624323,6.919757748
529,6,Airport,mid,Lanzhou Zhongchuan,ZGC,terminal,ZLLL,ZGC,http://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport,20,1,1,103.6154154,36.50788425
530,6,Airport,mid,Albany Int'l,ALB,terminal,KALB,ALB,http://en.wikipedia.org/wiki/Albany_International_Airport,20,1,1,-73.80935188,42.74566198
531,6,Airport,major,General Mitchell Int'l,MKE,terminal,KMKE,MKE,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,20,1,1,-87.90210563,42.94791987
532,6,Airport,military mid,Wang-Chia Tun Airbase,ZHHH,runway,,,,20,1,1,114.2469474,30.60171412
533,6,Airport,major,Sanya Phoenix Int'l,SYX,terminal,ZJSY,SYX,http://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport,20,1,1,109.4082395,18.30909599
534,6,Airport,mid,Lhasa Gonggar,LXA,terminal,ZULS,LXA,http://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport,20,1,1,90.90056102,29.29369361
535,6,Airport,mid,Hotan,HTN,terminal,ZWTN,HTN,http://en.wikipedia.org/wiki/Hotan_Airport,20,1,1,79.87230052,37.04003635
536,6,Airport,major,Dresden,DRS,terminal,EDDC,DRS,http://en.wikipedia.org/wiki/Dresden_Airport,20,1,1,13.76496714,51.12509124
537,6,Airport,military major,Kenitra Air Base,NNA,terminal,GMMY,NNA,http://en.wikipedia.org/wiki/Kenitra_Air_Base,20,1,1,-6.597753628,34.29866736
538,6,Airport,mid,Annemasse,QNJ,ramp,LFLI,QNJ,http://en.wikipedia.org/wiki/Annemasse_Aerodrome,20,1,1,6.264910854,46.19572833
539,6,Airport,mid,Nogales Int'l,NOG,terminal,MMNG,NOG,http://en.wikipedia.org/wiki/Nogales_International_Airport_(Mexico),20,1,1,-110.9727213,31.22553717
540,6,Airport,mid,Strasbourg,SXB,terminal,LFST,SXB,http://en.wikipedia.org/wiki/Strasbourg_Airport,20,1,1,7.627841967,48.54469617
541,6,Airport,major,Cologne/Bonn,CGN,terminal,EDDK,CGN,http://en.wikipedia.org/wiki/Cologne_Bonn_Airport,20,1,1,7.122359755,50.87825966
542,6,Airport,major,Kimhae Int'l,PUS,terminal,RKPK,PUS,http://en.wikipedia.org/wiki/Gimhae_International_Airport,20,1,1,128.9488014,35.17028406
543,6,Airport,major,Jeju Int'l,CJU,terminal,RKPC,CJU,http://en.wikipedia.org/wiki/Jeju_International_Airport,20,1,1,126.4916294,33.52471732
544,6,Airport,major,Stavanger Sola,SVG,terminal,ENZV,SVG,"http://en.wikipedia.org/wiki/Stavanger_Airport,_Sola",20,1,1,5.62981033,58.88215648
545,6,Airport,major,Trondheim Vaernes,TRD,terminal,ENVA,TRD,http://en.wikipedia.org/wiki/Trondheim_Airport%2C_V%C3%A6rnes,20,1,1,10.91680952,63.47202938
546,6,Airport,mid,Corumba Int'l,CMG,terminal,SBCR,CMG,http://en.wikipedia.org/wiki/Corumba_International_Airport,20,1,1,-57.66360789,-19.01416629
547,6,Airport,mid,Madeira,FNC,terminal,LPMA,FNC,http://en.wikipedia.org/wiki/Madeira_Airport,20,1,1,-16.77563745,32.69336428
548,6,Airport,mid,Foz do Iguaçu Int'l,IGU,terminal,SBFI,IGU,http://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport,20,1,1,-54.48859227,-25.59768322
549,6,Airport,mid,Gov. Jorge Teixeira de Oliveira Int'l,PVH,terminal,SBPV,PVH,http://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport,20,1,1,-63.8984625,-8.714424829
550,6,Airport,mid,Bilbao,BIO,terminal,LEBB,BIO,http://en.wikipedia.org/wiki/Bilbao_Airport,20,1,1,-2.906090117,43.30508298
551,6,Airport,major,Palma de Mallorca,PMI,terminal,LEPA,PMI,http://en.wikipedia.org/wiki/Palma_de_Mallorca_Airport,20,1,1,2.729976602,39.56577586
552,6,Airport,major,Tenerife N.,TFN,terminal,GCXO,TFN,http://en.wikipedia.org/wiki/Los_Rodeos_Airport,20,1,1,-16.34631757,28.48757703
553,6,Airport,major,Gothenburg,GOT,terminal,ESGG,GOT,http://en.wikipedia.org/wiki/Gothenburg-Landvetter_Airport,20,1,1,12.29382691,57.68574935
554,6,Airport,major,Lulea,LLA,terminal,ESPA,LLA,http://en.wikipedia.org/wiki/Lule%C3%A5_Airport,20,1,1,22.12302712,65.54903625
555,6,Airport,major,Abu Dhabi Int'l,AUH,terminal,OMAA,AUH,http://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,20,1,1,54.64632932,24.42722715
556,6,Airport,mid,Mohamed Boudiaf Int'l,CZL,terminal,DABC,CZL,http://en.wikipedia.org/wiki/Mohamed_Boudiaf_International_Airport,20,1,1,6.621946652,36.28344094
557,6,Airport,mid,Aswan Int'l,ASW,terminal,HESN,ASW,http://en.wikipedia.org/wiki/Aswan_International_Airport,20,1,1,32.82443725,23.96827654
558,6,Airport,mid,Rovaniemi,RVN,terminal,EFRO,RVN,http://en.wikipedia.org/wiki/Rovaniemi_Airport,20,1,1,25.82944098,66.55955642
559,6,Airport,mid,Cheddi Jagan Int'l,GEO,terminal,SYCJ,GEO,http://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport,20,1,1,-58.25411919,6.498552908
560,6,Airport,major,Cochin Int'l,COK,terminal,VOCI,COK,http://en.wikipedia.org/wiki/Cochin_International_Airport,20,1,1,76.39051985,10.15511876
561,6,Airport,mid,Eldoret Int'l,EDL,terminal,HKEL,EDL,http://en.wikipedia.org/wiki/Eldoret_International_Airport,20,1,1,35.22369307,0.405071475
562,6,Airport,major,Incheon Int'l,ICN,terminal,RKSI,ICN,http://en.wikipedia.org/wiki/Incheon_International_Airport,20,1,1,126.450876,37.44920886
563,6,Airport,mid,Federal de Bachigualato Int'l,CUL,terminal,MMCL,CUL,http://en.wikipedia.org/wiki/Federal_de_Bachigualato_International_Airport,20,1,1,-107.4698638,24.76680404
564,6,Airport,major and military,Benazir Bhutto Int'l,ISB,terminal,OPRN,ISB,http://en.wikipedia.org/wiki/Islamabad_International_Airport,20,1,1,73.10079365,33.60744575
565,5,Airport,major,Brussels,BRU,terminal,EBBR,BRU,http://en.wikipedia.org/wiki/Brussels_Airport,30,1,1,4.484640324,50.89729496
566,5,Airport,major,Abuja Int'l,ABV,terminal,DNAA,ABV,http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport,30,1,1,7.27025994,9.004376598
567,5,Airport,mid,Arcata-Eureka,ACV,terminal,KACV,ACV,http://en.wikipedia.org/wiki/Arcata-Eureka_Airport,30,1,1,-124.1070655,40.97192454
568,5,Airport,major,Austin-Bergstrom Int'l,AUS,terminal,KAUS,AUS,http://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,30,1,1,-97.66683676,30.20210819
569,5,Airport,major,Antalya,AYT,terminal,LTAI,AYT,http://en.wikipedia.org/wiki/Antalya_Airport,30,1,1,30.80255264,36.91532331
570,5,Airport,major,Belfast Int'l,BFS,terminal,EGAA,BFS,http://en.wikipedia.org/wiki/Belfast_International_Airport,30,1,1,-6.216169437,54.66155755
571,5,Airport,major,Orio Al Serio,BGY,terminal,LIME,BGY,http://en.wikipedia.org/wiki/Orio_al_Serio_Airport,30,1,1,9.698917694,45.66549806
572,5,Airport,mid,Kota Kinabalu Int'l,BKI,terminal,WBKK,BKI,http://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,30,1,1,116.0510879,5.922894455
573,5,Airport,major,Bengaluru Int'l,BLR,terminal,VOBL,BLR,http://en.wikipedia.org/wiki/Bengaluru_International_Airport,30,1,1,77.70955799,13.20061081
574,5,Airport,major,Canberra Int'l,CBR,terminal,YSCB,CBR,http://en.wikipedia.org/wiki/Canberra_International_Airport,30,1,1,149.1907605,-35.30718559
575,5,Airport,major,Port Columbus Int'l,CMH,terminal,KCMH,CMH,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,30,1,1,-82.88403064,39.99811819
576,5,Airport,major,Mohamed V Int'l,CMN,terminal,GMMN,CMN,http://en.wikipedia.org/wiki/Mohammed_V_International_Airport,30,1,1,-7.58145599,33.37472748
577,5,Airport,major,Dusseldorf Int'l,DUS,terminal,EDDL,DUS,http://en.wikipedia.org/wiki/D%C3%BCsseldorf_International_Airport,30,1,1,6.764944466,51.27818204
578,5,Airport,major,Esenboga Int'l,ESB,terminal,LTAC,ESB,http://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,30,1,1,32.99301008,40.11512783
579,5,Airport,mid,Hamilton Int'l,HLZ,terminal,NZHN,HLZ,http://en.wikipedia.org/wiki/Hamilton_International_Airport,30,1,1,175.3362214,-37.86584115
580,5,Airport,major,Rajiv Gandhi Int'l,HYD,terminal,VOHS,HYD,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,30,1,1,78.42953613,17.23598315
581,5,Airport,major,John F Kennedy Int'l,JFK,parking,KJFK,JFK,http://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,30,1,1,-73.78632686,40.64595956
582,5,Airport,major,Boryspil Int'l,KBP,terminal,UKBB,KBP,http://en.wikipedia.org/wiki/Boryspil_International_Airport,30,1,1,30.89516216,50.34090234
583,5,Airport,major,Khartoum,KRT,terminal,HSSS,KRT,http://en.wikipedia.org/wiki/Khartoum_International_Airport,30,1,1,32.5501533,15.59222265
584,5,Airport,major,Dane Cty. Reg. (Truax Field),MSN,terminal,KMSN,MSN,http://en.wikipedia.org/wiki/Dane_County_Regional_Airport,30,1,1,-89.34578479,43.13630824
585,5,Airport,major,Minsk Int'l,MSQ,terminal,UMMS,MSQ,http://en.wikipedia.org/wiki/Minsk_International_Airport,30,1,1,28.03419333,53.88937924
586,5,Airport,major,Palermo,PMO,terminal,LICJ,PMO,http://en.wikipedia.org/wiki/Palermo_International_Airport,30,1,1,13.10553099,38.18633511
587,5,Airport,mid,T.F. Green,PVD,terminal,KPVD,PVD,http://en.wikipedia.org/wiki/T._F._Green_Airport,30,1,1,-71.43578414,41.72600198
588,5,Airport,major,Southwest Florida Int'l,RSW,terminal,KRSW,RSW,http://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,30,1,1,-81.75512314,26.52792881
589,5,Airport,major,Shenyang Taoxian Int'l,SHE,terminal,ZYTX,SHE,http://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport,30,1,1,123.4879744,41.63478913
590,5,Airport,major,Sharjah Int'l,SHJ,terminal,OMSJ,SHJ,http://en.wikipedia.org/wiki/Sharjah_International_Airport,30,1,1,55.52050719,25.3211964
591,5,Airport,major,San Jose Int'l,SJC,terminal,KSJC,SJC,http://en.wikipedia.org/wiki/San_Jose_International_Airport,30,1,1,-121.929429,37.36949059
592,5,Airport,major,John Wayne,SNA,terminal,KSNA,SNA,http://en.wikipedia.org/wiki/John_Wayne_Airport,30,1,1,-117.8614892,33.67948573
593,5,Airport,major,Stuttgart,STR,terminal,EDDS,STR,http://en.wikipedia.org/wiki/Stuttgart_Airport,30,1,1,9.193951089,48.69010514
594,5,Airport,mid,Nacional Tobias Bolanos,SYQ,terminal,MRPV,SYQ,http://en.wikipedia.org/wiki/Tob%C3%ADas_Bola%C3%B1os_International_Airport,30,1,1,-84.1386092,9.958278519
595,5,Airport,major,Shenzhen Bao'an Int'l,SZX,terminal,ZGSZ,SZX,http://en.wikipedia.org/wiki/Shenzhen_airport,30,1,1,113.8158528,22.64650771
596,5,Airport,major,Louisville Int'l,SDF,terminal,KSDF,SDF,http://en.wikipedia.org/wiki/Louisville_International_Airport,30,1,1,-85.74170276,38.18602072
597,5,Airport,major,Geneva,GVA,terminal,LSGG,GVA,http://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,30,1,1,6.107945774,46.23100951
598,5,Airport,mid,Lyon-Saint Exupery,LYS,terminal,LFLL,LYS,http://en.wikipedia.org/wiki/Lyon-Saint_Exup%C3%A9ry_Airport,30,1,1,5.075944318,45.72101868
599,5,Airport,major,Kansai Int'l,KIX,terminal,RJBB,KIX,http://en.wikipedia.org/wiki/Kansai_International_Airport,30,1,1,135.2444598,34.43479416
600,5,Airport,major,Lisbon Portela,LIS,terminal,LPPT,LIS,http://en.wikipedia.org/wiki/Lisbon_Portela_Airport,30,1,1,-9.130694409,38.77076234
601,5,Airport,major,Tancredo Neves Int'l,CNF,terminal,SBCF,CNF,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,30,1,1,-43.96358152,-19.63278212
602,5,Airport,mid,Bromma,BMA,terminal,ESSB,BMA,http://en.wikipedia.org/wiki/Stockholm-Bromma_Airport,30,1,1,17.94561754,59.35559021
603,5,Airport,major,Juanda Int'l,SUB,terminal,WARR,SUB,http://en.wikipedia.org/wiki/Juanda_International_Airport,30,1,1,112.7770346,-7.383578985
604,5,Airport,mid,Astor Piazzolla Int'l,MDQ,terminal,SAZM,MDQ,http://en.wikipedia.org/wiki/%C3%81stor_Piazzola_International_Airport,30,1,1,-57.58161509,-37.93321612
605,5,Airport,major,Owen Roberts Int'l,GCM,terminal,MWCR,GCM,http://en.wikipedia.org/wiki/Owen_Roberts_International_Airport,30,1,1,-81.35767062,19.29591074
606,5,Airport,major,Zhengzhou Xinzheng Int'l,CGO,terminal,ZHCC,CGO,http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,30,1,1,113.8418313,34.52630272
607,5,Airport,major,Dalian Zhoushuizi Int'l,DLC,terminal,ZYTL,DLC,http://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport,30,1,1,121.5389138,38.96157023
608,5,Airport,major,Heraklion Int'l,HER,terminal,LGIR,HER,http://en.wikipedia.org/wiki/Heraklion_International_Airport%2C_%22Nikos_Kazantzakis%22,30,1,1,25.17405582,35.33690241
609,5,Airport,major,Tbilisi Int'l,TBS,terminal,UGTB,TBS,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,30,1,1,44.96461461,41.66944202
610,5,Airport,mid,Cascais,XXC,runway,LPCS,XXC,http://en.wikipedia.org/wiki/Cascais_Aerodrome,30,1,1,-9.354582403,38.72353532
611,4,Airport,major,Kaohsiung Int'l,KHH,terminal,RCKH,KHH,http://en.wikipedia.org/wiki/Kaohsiung_International_Airport,50,1,1,120.3451563,22.57170611
612,4,Airport,mid,Sadiq Abubakar III,SKO,terminal,DNSO,SKO,http://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport,50,1,1,5.20022616,12.91748242
613,4,Airport,mid,Mariscal Sucre Int'l,UIO,terminal,SEQU,UIO,http://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,50,1,1,-78.48999255,-0.145552408
614,4,Airport,mid,Karachi Civil,KHI,terminal,OPKC,KHI,http://en.wikipedia.org/wiki/Jinnah_International_Airport,50,1,1,67.15212836,24.89852437
615,4,Airport,mid,Kishinev S.E.,KIV,terminal,LUKK,KIV,http://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,50,1,1,28.93604876,46.93416199
616,4,Airport,major,Jorge Chavez,LIM,terminal,SPIM,LIM,http://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,50,1,1,-77.10756569,-12.02371615
617,4,Airport,mid,Thunder Bay Int'l,YQT,terminal,CYQT,YQT,http://en.wikipedia.org/wiki/Thunder_Bay_International_Airport,50,1,1,-89.31214212,48.37188115
618,4,Airport,major,Vilnius,VNO,terminal,EYVI,VNO,http://en.wikipedia.org/wiki/Vilnius_International_Airport,50,1,1,25.28071645,54.64305493
619,4,Airport,major,Hsien Yang,XIY,terminal,ZLXY,XIY,http://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport,50,1,1,108.7558113,34.44293911
620,4,Airport,mid,Del Norte Int'l,NTR,terminal,MMAN,NTR,http://en.wikipedia.org/wiki/Del_Norte_International_Airport,50,1,1,-100.2383942,25.85987377
621,4,Airport,mid,Fua'amotu Int'l,TBU,terminal,NFTF,TBU,http://en.wikipedia.org/wiki/Fua'amotu_International_Airport,50,1,1,-175.135635,-21.24861
622,4,Airport,mid,Esfahan Int'l,IFN,terminal,OIFM,IFN,http://en.wikipedia.org/wiki/Isfahan_International_Airport,50,1,1,51.87639168,32.74608053
623,4,Airport,mid,Harare Int'l,HRE,terminal,FVHA,HRE,http://en.wikipedia.org/wiki/Harare_International_Airport,50,1,1,31.1014,-17.9228
624,4,Airport,major,Kuwait Int'l,KWI,terminal,OKBK,KWI,http://en.wikipedia.org/wiki/Kuwait_International_Airport,50,1,1,47.97148256,29.23968006
625,4,Airport,major,Macdonald-Cartier Int'l,YOW,terminal,CYOW,YOW,http://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,50,1,1,-75.66489339,45.32013482
626,4,Airport,mid,Kabul Int'l,KBL,terminal,OAKB,KBL,http://en.wikipedia.org/wiki/Kabul_International_Airport,50,1,1,69.21007363,34.56339789
627,4,Airport,mid,Abidjan Port Bouet,ABJ,terminal,DIAP,ABJ,http://en.wikipedia.org/wiki/Port_Bouet_Airport,50,1,1,-3.932219292,5.254398445
628,4,Airport,major,General Juan N Alvarez Int'l,ACA,terminal,MMAA,ACA,http://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,50,1,1,-99.75450856,16.76196735
629,4,Airport,major,Kotoka Int'l,ACC,terminal,DGAA,ACC,http://en.wikipedia.org/wiki/Kotoka_International_Airport,50,1,1,-0.171402856,5.606981524
630,4,Airport,mid,Bole Int'l,ADD,terminal,HAAB,ADD,http://en.wikipedia.org/wiki/Bole_International_Airport,50,1,1,38.79319044,8.981730276
631,4,Airport,mid,Aden Int'l,ADE,terminal,OYAA,ADE,http://en.wikipedia.org/wiki/Aden_International_Airport,50,1,1,45.030602,12.8278
632,4,Airport,mid,Adelaide Int'l,ADL,terminal,YPAD,ADL,http://en.wikipedia.org/wiki/Adelaide_International_Airport,50,1,1,138.5321015,-34.94058603
633,4,Airport,major,Almaty Int'l,ALA,terminal,UAAA,ALA,http://en.wikipedia.org/wiki/Almaty_International_Airport,50,1,1,77.01204588,43.34649431
634,4,Airport,major,Houari Boumediene,ALG,terminal,DAAG,ALG,http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport,50,1,1,3.212073535,36.69972067
635,4,Airport,major,Aleppo Int'l,ALP,terminal,OSAP,ALP,http://en.wikipedia.org/wiki/Aleppo_International_Airport,50,1,1,37.22734141,36.18462373
636,4,Airport,mid,Sardar Vallabhbhai Patel Int'l,AMD,terminal,VAAH,AMD,http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,50,1,1,72.62090009,23.07074546
637,4,Airport,mid,Cerro Moreno Int'l,ANF,terminal,SCFA,ANF,http://en.wikipedia.org/wiki/Cerro_Moreno_International_Airport,50,1,1,-70.44099085,-23.44895452
638,4,Airport,mid,Ashkhabad Northwest,ASB,terminal,UTAA,ASB,http://en.wikipedia.org/wiki/Ashgabat_Airport,50,1,1,58.36396592,37.98485344
639,4,Airport,mid,Yohannes Iv Int'l,ASM,terminal,HHAS,ASM,http://en.wikipedia.org/wiki/Asmara_International_Airport,50,1,1,38.90635401,15.29361597
